Receiver Name,Count
todd.hall,465
jackie.gentle,465
douglass,465
jere.overdyke,465
edith.cross,465
paulamirault,464
eric.eisenman,464
randy.rice,463
jose.marquez,463
stephanie.harris,463
mark.knippa,463
alejandra.chavez,463
rescalante,462
bill.mangels,462
rwhyde,462
scottwl,462
scott.tackett,462
ceyap,461
debbie.nicholls,461
robert.lloyd,461
elizabeth.tilney,460
slins,460
inggm,460
gil.muhl,459
joanne.harris,459
larry.decker,459
sharron.westbrook,459
kikumi.kishigami,459
david.eubanks,459
marc.horowitz,458
suzanne.calcagno,457
lamar.frazier,457
george.hope,456
john.williams,455
donald.vignaroli,455
julie.sarnowski,454
regina.blackshear,454
skatz,454
linguaphile,454
christie.patrick,453
ron.green,453
s..olinger,453
morris.clark,452
jinsung.myung,451
jhartso,451
jweisgall,450
davef,450
james.barker,449
ewo,449
nanette.kettler,448
clement.abrams,448
brent.hebert,448
jennifer.rosado,448
arfan.aziz,448
billw,447
margie.straight,447
twetzel,447
eve.puckett,446
lisa.cousino,446
raveen_maan,446
charles.otto,446
meredith.mitchell,446
jason.huang,446
kenneth.harmon,445
rpetti,445
jeanette.doll,445
houston <.ward,445
dnelsen,445
james.new,445
tina.spiller,444
cynthia.clark,444
william.kendrick,444
georgeanne.hodges,444
elena.chilkina,444
andrew.morrison,444
ren,443
sbishop,443
kevin.brady,442
tie_list_server,442
stephen.veatch,442
jonathan.whitehead,441
mike.ullom,441
brad.jones,440
enron.facilities,440
nicki.daw,439
robert.cass,439
lazure,438
pjpowerlaw,438
nick.hiemstra,438
tony.perry,438
joan.veselack,438
khoffman,438
courtney.barker,438
trang.le,437
winston.cheng,437
chilen,436
tracy.cooper,436
amy.clemons,436
cathy.sprowls,436
iep,435
ghinners,435
david.badura,435
sony.wilson,434
marty_mcfadden,434
sharonda.stephens,434
janet.place,434
bo.petersen,434
paula_soos,433
markus.fiala,433
christopher.smith,433
eklinkner,433
elizabeth.shim,433
wfhall2,432
matthias.lee,432
laura.wente,432
tony.harris,432
gary.stadler,432
george.grant,432
sladana-anna.kulic,432
jalamo,431
salleyoo,430
ena.employees,430
steve.hotte,430
bradley.holmes,430
jcattermole,429
debra.davidson,429
herman.manis,428
dean_gosselin,428
jarrod.cyprow,428
sarah.bruck,426
kfyip,426
michael.cowan,426
leonidas.savvas,425
joseh,425
janet.wallis,425
stephen.douglas,425
stomashe,424
philippe.travis,424
willie.harrell,424
donald.vinson,424
jfawcet,424
richard.tomaski,423
mark.c.moench,422
karen.heathman,422
sherry.pendegraft,422
neal.shaw,422
sherry.anastas,422
tyrell.harrison,421
jackie.morgan,421
randy.young,421
jmct,421
joya.davis,420
steve.thomas,420
mark.schrab,420
becky.tlucek,420
jon.lewis,419
drew.hill,419
tdickers,419
gary.hanks,419
rick.johnson,418
david.roensch,417
kelly.kimberly,417
rfoss,416
john.anderson,416
london.brown,416
barend.vanderhorst,415
sue.ford,415
ned.higgins,415
loretta.brelsford,415
paul.lewis,414
ban.sharma,414
melissa.ratnala,413
mark.evans,412
ed.tomeo,412
david.porter,412
siliff,412
lwbthemarine,411
cody.carter,411
edf,411
john.moore,410
gwendolyn.williams,409
r..conner,409
plucci,409
tammy.jaquet,409
jean.bell,409
ron.tapscott,408
kristi.giron,408
alan.larsen,408
monica.roberts,407
richard.deming,407
clara.carrington,407
v.weldon,406
w..cantrell,406
amy.fabian,406
michael.jacobson,406
kristen.clause,406
lmh,405
nicole.cortez,404
rgloistein,404
kent.palmerton,403
mike.purcell,403
lee.jackson,403
michele.small,403
fernley.dyson,402
christina.bangle,402
ld.stephens,402
bob.chandler,401
v..porter,401
s..landry,401
ron_oechsler,401
dl-ga-all_enron_worldwide2,400
p..o'neil,400
george.wasaff,400
tara.piazze,400
bjeider,399
faith.killen,399
j.metts,398
dgiron1,398
georgia.blanchard,398
marilyn.schoppe,398
karpjos,397
shauywn.smith,397
steve.elliott,397
dave.fuller,397
andy.bettwy,397
rebecca.walker,396
lynnette.barnes,396
bernard.dahanayake,396
jane.wilson,395
fraisy.george,395
john.powell,395
donald.robinson,395
theresa.zucha,395
jbennett,395
miriam.martinez,395
laura.giambrone,394
paul.cherry,393
kenneth.thibodeaux,393
nita.garcia,393
veronica.thompson,393
lisa.brown,392
angelo.miroballi,392
thu.nguyen,392
stephanie-newell,392
bruce.lundstrom,391
mary.poorman,391
joe.kishkill,391
mjaske,391
alan_reid,390
donna.lowry,390
jason.fischer,390
adam.johnson,390
chj,389
kgough,389
andrew.conner,389
tina.rode,388
colleen.raker,388
tom.moore,388
israel.estrada,388
kenneth.kaase,387
tamara.black,387
matilda.machado,387
diane.salcido,387
l..dinari,386
d..hogan,386
vanessa.groscrand,386
blair.lichtenwalter,386
peter.del,385
erichardson,385
claudia.meraz,385
samantha.law,385
shannon.groenewold,385
eileenk,385
beth.cowan,384
rick.bergsieker,383
dasovich,383
pete,382
angie.collins,382
michael.danielson,382
hope.vargas,382
paul.mead,382
rfrank,381
gerald.lofton,381
dorothy.dalton,381
kathy.ringblom,381
scott.lytle,380
cheryl.marshall,379
k..ratnala,379
molly.johnson,379
staci.holtzman,379
kathy.campos,378
tori.wells,378
linda.trevino,378
furutanj,377
jack.simunek,377
dcarroll,377
kevin.moore,376
bill.kyle,376
larry.cash,376
e.murrell,375
bart.burk,375
randy.otto,374
j..ewing,374
sbs,374
jack.boatman,374
lisa.carver,373
jung-suk.suh,372
oscar.rivera,372
h..moore,372
jason.peters,372
kristina.mordaunt,371
kaplan,370
mark.mccoy,370
eric.linder,370
kevin.sweeney,369
mark.elliott,369
amy.smith,369
robert.benningfield,368
richard.hanagriff,368
julie.ferrara,368
monte.jones,368
megan.parker,368
marsha.schiller,368
john.allison,368
elliottsa,368
bridget.maronge,367
susan.musch,367
osman.sezgen,367
a..hughes,367
margaret.allen,366
perry.frazier,366
john.massey,365
kimberly.indelicato,365
todd.perry,365
nella.cappelletto,365
briant.baker,364
kfickett,364
kelly.lovvorn,364
chris.holmes,364
lance.halgren,363
david.poston,363
scott.tholan,363
dipak.agarwalla,363
denis.tu,363
brian.gillis,362
peggy.mccurley,362
shift.dl-portland,362
jmball,362
adam.gross,362
gia.maisashvili,361
kerry.roper,361
susan.skarness,361
candace.bywaters,361
sam.round,361
hoong.foon,361
c.thompson,361
bret.fritch,360
cynthia.rivers,360
michael.r.brown,360
binh.pham,360
david.oliver,360
syamane,360
linda.lawrence,359
jesus.guerra,359
roger.westfall,359
lucy.marshall,359
jeff.ader,359
elizabeth.brown,359
daniel.quezada,359
thomas.gros,358
j..noske,358
stacy.runswick,358
laura.dewett,357
joan.stransky,357
roderick.nelson,356
jeff.blumenthal,356
jeff.kinneman,356
jkradin,356
simone.rose,355
loretta.brooks,355
ted.noble,355
timpowell,355
vivien.pham,354
alex.huang,354
bill.abler,354
glenda.mitchell,354
david.jones,354
randal.maffett,353
dhunter,353
richard.miley,352
chip.schneider,352
edward.ondarza,352
jerry.graves,352
dolores.fisher,352
ryan.watt,351
frank.derosa,351
dan.j.hyvl,351
randy.janzen,350
phil.polsky,350
michael.miller,349
dl-ga-all_domestic,349
kelli.stevens,349
sergio.assad,349
karin.williams,349
jsteffen,348
psmith3,348
dominic.carolan,348
nyiso_tech_exchange,348
kimberly.bates,348
mjackso7,348
theresa.hess,348
rlichtenstein,348
joni.fisher,348
jana.morse,348
samantha.ferguson,348
james.terrell,347
erica.braden,347
a..hueter,347
bevin.hunter,347
bcherry,347
grant.oh,347
dale.furrow,347
ronknecht,347
michael.grimes,347
harry.woodson,346
mjones7,346
lauren.urquhart,346
inez.dauterive,346
troy.denetsosie,346
jennifer.mcquade,346
sharon.crawford,346
steve.jackson,345
earl.chanley,345
sshackl,345
maria.arefieva,345
pkeavey,345
carol.brown,344
lee.johnson,344
heather.choate,343
raetta.zadow,343
tom.roth,343
virginia.thompson,343
joe.linhart,343
mbaldwin,342
laura.scott,342
thomas.myers,342
jason.thompkins,342
karen.owens,340
tlenhart,340
rczahar,340
sachin.gandhi,340
ray.neppl,340
paul.maley,339
julie.mccoy,339
earlene.o'connell,339
amanda.rybarski,339
susan.harrison,338
paulo.issler,338
ganapathy.ramesh,338
james.keller,338
l..petrochko,338
laura.vuittonet,338
bryan.reinecke,338
stephane.brodeur,337
kim.wilkie,337
charles.muzzy,337
shalesh.ganjoo,337
randy.bhatia,337
erik.simpson,336
david.bayless,336
kimberly.brown,336
eugenio.perez,335
jonathan.hoff,335
elsa.piekielniak,334
tom.delaney,334
sunil.abraham,334
cassi.wallace,334
a..howard,334
rousseau.anai,333
larry.berger,333
jeff.harbert,333
catherine.clark,333
santiago.garcia,332
mhain,332
lia.halstead,332
jim.coffey,332
david.marye,332
gareth.bahlmann,331
caroline.emmert,331
chris.king,330
doug.aschwege,330
anita.dupont,330
shanna.funkhouser,330
dave.kellermeyer,330
liz,329
h..douglas,329
margaret.huson,329
karen.buckley,328
tamara.carter,327
sabrae.zajac,327
britt.davis,327
garyb,327
janet.mcdaniel,327
p..adams,326
mauricio.trejo,326
kysa.alport,326
cwhite,326
chris.mahoney,325
john.novak,325
llorenz,325
james.prentice,325
anthony.dayao,325
lorna.brennan,324
suzanne.danz,324
christina.grow,324
john.disturnal,324
paul.sims,323
alexanms,323
gloria.cruz,323
adam.bayer,323
sherry.forbish,323
lisa.sawyer,322
amitava.dhar,322
james.centilli,322
greg.hermans,321
john_h_stout,321
vsharp,321
clinton.anderson,321
jim.willis,321
kim.melodick,320
danny.clark,320
steve.klimesh,320
lorraine.becker,319
rita.bianchi,319
tracy.schwartzkopf,319
jennifer.oliver,319
scorman,319
sharon.farrell,319
stephen.bennett,319
evelyn.aucoin,318
chance.rabon,318
chris.lackey,317
jackson.logan,317
connie.castillo,317
james.studebaker,317
eric.groves,317
charles.decker,317
thompson,317
ken.anderson,317
paul.racicot,317
becky.young,316
barry.pearce,316
michelle.bruce,316
kathryn.cordes,316
bianca.ornelas,315
andy.chen,315
pallavi.goradia,315
dianne.swiber,315
kathy.sturr,315
george.mccormick,315
drothrock,315
chris.greaney,314
eric.smith,314
suhernan,314
william_carlson,314
neil.davies,313
timothy.ray,313
tcwillia,312
howard.camp,312
linda.roberts,312
rebecca.carter,312
frank.ortiz,312
dan.dietrich,311
eletke,311
mike.cowan,311
jonalan.page,311
greg.krause,310
bellery,310
maryhelen.martinez,310
judy.beck,310
robert.jones,310
bambi.heckerman,309
undisclosed-recipients,309
t..muzzy,309
tamara.hopkins,309
jeffrey.oh,308
susan_j_mara,308
michael.mier,308
frank.prejean,307
hap.boyd,307
misti.day,307
katrin.haux,307
diane.cook,307
mason.hamlin,307
lipsen,307
rvujtech,307
ingrid.immer,306
jilallen,306
ram,306
kathy.mongeon,306
james.mckay,305
mflorio,305
m..grace,305
vjb,305
gus.perez,305
dennis.vegas,304
esther.dasilva,304
martin.penkwitz,304
vjw,304
russell.dyk,304
jozef.lieskovsky,304
g..moore,303
ryan.deane,303
richard.lydecker,303
sean.boyle,303
gray.calvert,303
gary.choquette,303
greg.couch,302
alb,302
l..schrab,302
andres.balmaceda,301
lisa.hesse,301
greg.woulfe,301
mary.perkins,301
briley,301
shirley.s.elliott,301
stacy.hardy,301
cynthia.barrow,300
navigator,300
jad.doan,300
fatimata.liamidi,300
kenny.soignet,300
e-mail<.david,300
henry.means,299
stephen.dowd,299
connie.blackwood,299
david.steiner,298
jsuwara,298
kbhensman,298
shirley.hudler,298
toby.kuehl,298
ron.matthews,298
carrie.robert,297
greg.martin,297
gary.sova,297
d..sorenson,297
linda.sietzema,296
l..denton,296
cindy.derecskey,296
kortney.brown,296
genaro.mendoza,296
jeffery.ader,296
eric.ledain,295
brenna.neves,295
keith.miceli,295
bob.klein,295
laura.schwartz,295
donnie.myers,294
pamela.sonnier,294
jeff.shields,294
john.g.larrea,294
rhonda.smith,294
gary.nelson,294
dan.thibaut,293
gwright,293
alice.wright,293
max.sonnonstine,293
jennifer.adams,293
a..roberts,293
brian.lindsay,292
vanessa.griffin,292
bdingwall,292
karen.huang,292
keith.clark,292
gary.taylor,291
brbarkovich,291
katie.trullinger,291
d..powell,291
mark.smith,291
loftus.fitzwater,291
julie.clyatt,290
gisele.braz,290
all.employees,290
fiona.grant,290
samuel.wehn,290
lindsay.renaud,290
rpurves,290
chonawee.supatgiat,290
rusty.stevens,290
carolyn.descoteaux,290
jim.gilbert,290
alex.sugaoka,289
cheatsheets,289
jason.althaus,289
all.downtown,289
kristian.lande,288
kathy.axford,288
jennifer.martinez,288
doug.leach,288
stephanie.segura,288
lgoldseth,288
kathleen.magruder,288
raw,287
diane.cutsforth,287
ben.asante,287
molly.magee,287
mollie.gustafson,287
laura.valencia,286
matthew.arnold,286
marketing,286
mmilner,286
fernley.doug,286
alicia.perkins,286
market_relations,285
w..mcgowan,285
kent.castleman,285
swatson,285
dl-ga-all_enron_houston,285
paula.craft,284
kathy.washington,284
elaine.rodriguez,284
wayne.perry,284
shelia.benke,284
mika.watanabe,284
ltt,283
judy.thorne,283
marcia.manarin,283
steven.curlee,283
robert.quick,283
aod,282
stacy.guidroz,282
tiffany.williams,281
mcn,281
john.allario,281
dave.schafer,281
john.millar,281
r..shepperd,281
evk1,281
eldon,281
snovose,280
sharon.butcher,280
jennifer.stewart,280
darran.binns,280
debra.scurlock,280
tom.halliburton,279
naveen.andrews,279
r..barker,279
michael.kass,279
fran.mayes,279
dan.masters,279
raimund.grube,279
denis.o'connell,279
ricki.winters,278
zelda.paschal,278
shelliott,278
maria.sandoval,278
pmurphy,278
bill.white,278
mathew.smith,276
eyq,276
robert.hill,276
justin.timothy,276
powerindex,276
jim.buerkle,275
greek.rice,275
kerry.ferrari,274
pallen,274
elizabeth.johnston,274
dkk,274
eol.center,273
bryan.gottfredson,273
daniel.falcone,273
robert.c.williams,272
mary.garza,272
maribel.monterrey,272
ava.garcia,272
g..stage,272
stephen.wolfe,272
judy.walters,272
paul.dawson,272
rskerik1,271
larry.pardue,271
suresh.raghavan,271
helen.rizzo,271
karen.moore,271
mary.franklin,271
michelle.zhang,271
harold.bertram,270
robert.anderson,270
lindsay.culotta,270
alain.diza,270
amanda.huble,270
rosane.fabozzi,270
dale.ratliff,270
tim.despain,269
kelly,269
jean.adams,269
beena.pradhan,268
molly.bobrow,268
paul.devries,268
zal.masani,268
rbetonte,268
mba02,268
mercedes.estrada,268
dblack,268
sharon.gonzales,267
mary.joyce,267
remi.collonges,267
mansoor.abdmoulaie,267
allison.hamilton,267
val.generes,267
sebastian.corbacho,267
lance.cunningham,267
christy.sweeney,266
judy.smith,266
tony.galt,266
terence.thorn,266
cheryl.lindeman,265
zarin.imam,265
haorndorff,265
darla.saucier,265
kriste.sullivan,264
s..bryan,264
difellman,264
jwr,264
pushkar.shahi,264
yolanda.cordova-gilbert,264
cecilia.cheung,264
robert.ramirez,263
robert.virgo,263
john.cummings,263
brian.stanley,263
all.america,262
burton.mcintyre,262
iona.maclean,262
nancy.bagot,262
matthew.gockerman,262
zhiyong.wei,262
cynthia.harkness,262
lon.draper,262
jerry.peters,262
john.zurita,262
imelda.frayre,261
steven.leppard,261
jharrigan,261
rahul.saxena,261
jana.paxton,260
a..campos,260
carlos.alatorre,260
stephanie.mcginnis,260
michaelearly,260
gwyn.koepke,260
sevil.yaman,259
ain,259
william.s.bradford,259
bob.lee,258
charlene.jackson,258
kathryn.sheppard,258
andre.cangucu,258
amy.cavazos,257
tsurak,257
limor.nissan,257
jim.armogida,257
tandra.coleman,257
tah,256
w..donovan,256
jtachera,256
jfrizzell,256
amy.heffernan,255
f..herod,255
legal<.schuler,255
wes.dempsey,255
chris.meyer,255
anna.mehrer,254
b..fleming,254
charles.jacobs,254
edward.brady,254
enl-members-html,254
jeff.bartlett,254
larry.gagliardi,254
f..smith,253
steve,253
sandra.mcnichols,253
james.whitehead,252
tiffany.smith,252
jskilli,252
erica.bess,252
billy.lemmons,252
johan.zaayman,252
gsavage,252
marc.phillips,252
w..delainey,251
dominic.dimare,251
bryan.deluca,251
ted.evans,250
bob.butts,250
kevin.radous,250
kyle.kitagawa,250
rebecca.phillips,250
angela.gill,249
stephen.stock,249
nick.cocavessis,249
sneal12,249
e-mail<.john,249
lydia.cannon,249
gerry.medeles,249
trogg522,249
sherlyn.schumack,248
kevin.kindall,248
leah.rijo,248
howard.marshall,248
ccalger,247
jessica.white,247
steven.krimsky,247
robert.johnson,247
chris.hilgert,247
preston.roobaert,247
terrym,246
james.ajello,246
john.oh,246
rbstrong,246
john.pritchard,246
alexandra.villarreal,246
anita.luong,246
dan.fancler,246
jesus.melendrez,246
shari.mao,246
linda.wehring,246
dl-ga-all_enron_houston_employees,245
mike.kelly,245
scott.hibbard,245
nate.blackburn,245
stephen.perich,245
martin.rosell,245
wcurry,245
robyn.zivic,245
pfox,245
sabina.rank,244
chris.connelly,244
karen.gruesen,244
fino.tiberi,244
sgahn,244
mike.bryant,244
nancy.callans,244
david.guillaume,244
sharon.brown,243
alan.engberg,243
mcuilla,243
emca,243
greg.curran,242
isenberg,242
brad.morse,242
emelvin,242
steve.c.hall,242
alicia.jones,242
heather.kendall,242
kate.cole,242
julie.green,241
bob.mcauliffe,241
james.fallon,241
joseph.graham,241
traders.dl-netco,240
gworster,240
emaddox,240
jean.blair,240
mark.walker,240
dora_thurmond,239
scott.sefton,239
mpa,239
heather.alon,239
keith.dziadek,239
mark.ruane,238
jeffrey.austin,238
vincent.strohmeyer,238
mathew.gimble,238
alex.saldana,238
jebong.lee,237
steven,237
jabari.martin,237
amanda.boettcher,237
amanda.schultz,237
laird.dyer,237
peter.berzins,237
laura.arnold,236
bob.gates,236
freesrj,236
ccastillo,236
hector.mcloughlin,236
carol.howes,235
jessie.patterson,235
tammy.gilmore,235
rob.wheeler,235
randy.bryan,235
marketrelations,235
jack.hawks,235
rita.hartfield,234
susan.j.mara,234
kgustafs,234
knorton,234
scarter,234
g.kelly,234
lauren.schlesinger,234
michelle.hicks,234
ehughes2,234
hellertj,234
jonathan.horne,234
gweiss,234
tim.jones,234
alex.hernandez,233
andrew.miles,233
brian.bierbach,233
ehillegeist,233
alhamd.alkhayat,233
gary.smith,233
wscobee,232
rmcnally,232
rockford.meyer,232
james.carr,232
lenine.jeganathan,232
mark.friedman,232
charles.cheek,232
brian.schwertner,231
tim.davies,231
tina.valadez,231
annmarie.tiller,231
bonnie.white,231
