Sender Name,Count
shannon.mcpearson,34
jenny.rub,34
chi325,34
dmoore21,34
reliantenergy,34
alma.carrillo,34
alucio,34
lb_electronic_orders,34
scott.vonderheide,34
reservations,34
gpg.announcement,34
andrea.bertone,34
marnie.lamb,34
dale.nesbitt,34
tammy.jaquet,34
richard.broussard,34
james.hughes,34
robert.hill,34
guillermo.canovas,34
howard,34
cwpfister,34
jessica.presas,34
pjmcustomerrelationsandtraining,34
kathy.moore,34
pgranoff,34
anncrawford,34
nikita.varma,34
csilva,34
neil.bresnan,34
dave.guzman,33
mary.moore,33
kevinscott,33
ets <.nelson,33
swoasis,33
janelle.scheuer,33
chip.cox,33
steven.krimsky,33
mara.bronstein,33
gary.smith,33
mechelle.atwood,33
barbara.lewis,33
robtaylor,33
greg.wolfe,33
terri.clynes,33
aduncan,33
laurie.ellis,33
jennifer.h.staton,33
cwcass,33
karen.marshall,33
loretta.brelsford,33
pilar.ramirez,33
alex.villarreal,33
mailer,33
transportation.parking,33
ibuyit.payables,33
michael.slade,33
j.metts,33
kirstee.hewitt,33
morgan.gottsponer,33
tkirchman,33
bob.burleson,33
norman.lee,33
camp2scott,33
j..bump,33
vickistorey,33
hboyd,33
steve.wang,33
donna.greif,33
esther.buckley,33
rfpservice,33
joseph.wagner,33
webb.david,33
accthelp,33
fran.fagan,33
elizabeth.lay,33
rainslie,33
zangeles,33
maria.tefel,32
jeff.johnson,32
kathleen.clark,32
alicia.goodrow,32
mflorio,32
ddavis,32
rita.hartfield,32
boethia,32
mschneider,32
sabrae.zajac,32
patrick.ryder,32
markm,32
leticia.botello,32
chris.hyde,32
rosemary.gracey,32
mark.evans,32
sdleonard,32
jeffrey.garten,32
anita.luong,32
mmolland,32
charles.smith,32
yolanda,32
system.administrator,32
susan.hopkinson,32
dks,32
kevin.hannon,32
jon.cathers,32
lsutaylor,32
carrie.hollomon,32
ttotten,32
john.kiani,32
dfuller,32
howard.camp,32
asama,32
rbowers,32
liz.prior,32
jim.cashion,32
diane.goode,32
kenny.ha,32
ecdirect-daily,32
donna.scott,32
rtellis,32
eronn,32
tobin.carlson,32
daniel.reck,31
j..noske,31
hgovenar,31
shalesh.ganjoo,31
paula.corey,31
amy.oberg,31
spatti,31
avril.forster,31
ek,31
martha.benner,31
david.morris,31
steve.gilbert,31
robert.eickenroht,31
li.sun,31
ron.tapscott,31
fmackin,31
ashley.worthing,31
dan.fancler,31
greg.woulfe,31
deanrodgers,31
enron.payroll,31
jennifersmith,31
khou-weatherwarn,31
sarah.taylor,31
marilyn.colbert,31
michael.barnas,31
allison,31
moneyadm2,31
jim.armogida,31
myrecords,31
kimat.singla,31
eric.letke,31
danielyergin,30
bounce-app-ippexecs-33275,30
diann.huddleson,30
lisa.druzbik,30
catherine.mckalip-thompson,30
rmgarth,30
benjamin.souza,30
suzanne_nimocks,30
l..day,30
confadmin,30
foothillservices,30
paul.cherry,30
rlstone,30
stephen.stock,30
joan.stransky,30
heidi.mason,30
legal.7,30
lucy.ortiz,30
oren,30
elaine.concklin,30
amitava.dhar,30
droark,30
owner-e204-1,30
mreddy,30
mary.johnson,30
susan.worthen,30
theresa.vos,30
matthew.meyers,30
wayne.gardner,30
denis.tu,30
chuck.paul,30
donna.martens,30
allfreenews,30
mandy.bowles,30
jane.allen,30
d.hunsucker,30
nmanne,30
cmoseley,30
george.wasaff,30
inja.chun,30
benjamin.morton,30
jason.wiesepape,30
luchas.johnson,30
jerry.peters,30
tomskilljr,30
titman,30
deng,29
communications,29
patti.sullivan,29
lindsay.renaud,29
msagel,29
kayla.harmon,29
raetta.zadow,29
teri.whitcomb,29
sue.ford,29
nationalbrands,29
truong.vu,29
rbaird,29
dustin.collins,29
cynthia.harkness,29
lokay,29
melanie.hunter,29
wscfeedback,29
amy.fabian,29
tracy.ralston,29
victoria.versen,29
jeremiahdeberry,29
daryl.dworkin,29
sonya.johnson,29
e..carter,29
tracey.kozadinos,29
rae.meadows,29
amy.mulligan,29
wgphou.customernotices,29
sweepsclub,29
heather.mathis,29
bruce.rudy,29
carl.carter,29
messaging.agent,29
marchris.robinson,29
mary.joyce,29
david.gorte,29
ekrapels,29
julie.sarnowski,29
mark.metts,29
lenine.jeganathan,29
thomas.suffield,29
charla.stuart,29
james.bannantine,29
smith.day,29
iona.maclean,29
haysletr,29
mitchell.taylor,29
burkee,29
tomd,29
email,29
sanjay.bhatnagar,29
elena.kapralova,29
gerri.gosnell,29
daniel.quezada,29
bjorn.hagelmann,29
1.14166227.-2,29
mark.crowther,29
kerry.roper,29
shouan.tang,29
bradley.holmes,29
john.oh,29
kevin.whitehurst,29
susan.t.turpin,28
teece,28
dawn.doucet,28
michael.yowman,28
rockford.meyer,28
m..smith,28
tracy.cooper,28
jana.giovannini,28
cwlipke,28
valerie.vela,28
randy.young,28
westdesksupport,28
alexandra.saler,28
nyadmin,28
grant_kolling,28
erichardson,28
fishkinc,28
grant.oh,28
lee.huber,28
shari.wicks,28
mfe252,28
lon.stanton,28
sarlowe,28
anthony.campos,28
colleen.koenig,28
s..lim,28
sdelgado_vitoltvl,28
rex.rogers,28
crushmaster,28
nicole.hunter,28
peter.berzins,28
linux,28
matthew.dawson,28
sladana-anna.kulic,28
registrar.isc,28
announcements.egs,28
ralph,28
tom.shelton,28
ilan.caplan,28
shockwave,28
rebecca.grace,28
sitara,28
rpickel,28
monica.hwang,27
sarah.wesner,27
andrew.kelemen,27
reyna.cabrera,27
jdquillen,27
david.leboe,27
vbrawne,27
seanbunk,27
vernon.mercaldo,27
linda.stepenovitch,27
brian.heinrich,27
zwharton,27
teresa.bosien,27
announcements.ets,27
lenos,27
hope.vargas,27
lhayman,27
pinto.leite,27
angie.buis,27
jkmurphy,27
marys,27
daily,27
eve.puckett,27
pamela.daily,27
ellen.clardy,27
keith.petersen,27
gary.hickerson,27
mathew.gimble,27
stichavsky,27
jwatson,27
abb,27
diane.becker,27
mandy.mackinnon,27
specialdeals,27
memories,27
treasa.kirby,27
juliann.kemp,27
lech.kalembka,27
unwire-listadmin,27
cscott_korea,27
geynille.dillingham,27
daniel.rogers,27
shawn.grady,27
mainesa,27
epsa,27
kroum.kroumov,27
lippmanc,27
raymond.bowen,27
sean.grady,27
james.keller,27
stemarie,27
ryan.ruppert,27
g..moore,26
central.communication,26
moshuffle,26
lfried,26
candace.bywaters,26
eva.neufeld,26
oasissupport,26
patricia.hunter,26
listsupport,26
jgalvan,26
fran.mayes,26
becky.stephens,26
yannis.tzamouranis,26
limor.nissan,26
bonnie.white,26
nbutler,26
scoop,26
partner-news,26
john.greene,26
linda.trevino,26
dkg,26
sales,26
dirk.vanulden,26
steve.schneider,26
edward.baughman,26
jd.buss,26
mark.brand,26
scott.tholan,26
christine.piesco,26
clare.godson,26
sally.keepers,26
bhash1,26
richard.abramowicz,26
bruce.harris,26
jeff.bartlett,26
nella.cappelletto,26
jmccormack,26
sarabeth.smith,26
bharsh,26
craig.schneider,26
joseph.sutton,26
an1229,26
drhunt,26
mark.friedman,26
store-news,26
jcfleury,26
shea_dugger,26
paul.pfeffer,26
bryce.baxter,26
peggy.banczak,26
sasha.divelbiss,26
bunks,26
murphy,26
peggy.mccurley,26
craig.taylor,26
andrew.parsons,26
heidi.dubose,26
sherry.forbish,26
angela.wilson,26
alberto.levy,26
brendan.devlin,26
nidia.mendoza,26
ken.powers,26
ray.niles,26
cromwell,26
richard.lewis,26
holiday2,25
tom.barkley,25
cashley,25
trey.hardy,25
erica.braden,25
david.dronet,25
kevin.cousineau,25
lifeminders.com,25
kcashiola,25
shirley.mcdowell,25
james.simpson,25
charla.reese,25
anil.sama,25
alliance,25
r..brackett,25
theresa.brogan,25
jeffrey.sherrick,25
jilallen,25
jbrewer.leathercenter,25
georgia.ward,25
brandon.neff,25
fred.boas,25
payroll.enron,25
sendo,25
john.ale,25
iexpect.10,25
barnesfamilyus,25
l..carson,25
kdonohoo,25
karen.heathman,25
mary.bailey,25
roy.boston,25
ayesha.kanji,25
steven.january,25
rbw,25
ameytina,25
garrett.tripp,25
dan_marcontell,25
f..herod,25
frank_telemaque,25
peter.meier,25
jennifer.blay,25
patrick.hanse,25
raymond.yeow,25
randy.lord,25
larry.pardue,25
ellis.stern,25
mheffner,25
jasonpeters,25
ashleastu,25
lisa.a.meador,25
rebecca.griffin,25
kathy.mcmahon,25
bambos,25
j..porter,25
david.maxwell,25
web,25
lisa.lunz,25
nailia.dindarova,25
michael.hicks,25
gloria.ogenyi,25
k..heathman,25
kimberly.indelicato,25
laurie.mayer,25
elizabeth.labanowski,25
jonathan.whitehead,25
marcel,25
serena.bishop,24
biliana.pehlivanova,24
lhand,24
jeff.maack,24
chris.mahoney,24
jchen,24
theresa.wiesmann,24
top20deals,24
admin-i,24
kit.blair,24
the_economist-business-admin,24
david.allan,24
cynthia.morrow,24
pulhamus,24
hotline-alert,24
esavers,24
ted.bockius,24
claire.broido,24
susan.hadix,24
rochmanm,24
shase,24
mara_alexander,24
stuart.ogg,24
robert.quick,24
ahebert,24
jennifer.velasco,24
karen.o'day,24
critical.notice,24
dimeff,24
jblatchford,24
becky.pham,24
virginia,24
mleslie,24
megrogers_99,24
matt.allsup,24
brett.wiggs,24
steve.gillespie,24
jcjcal02,24
christian.werner,24
charles.cheek,24
matt.pena,24
linda.simmons,24
duffie,24
rusty.stevens,24
brian.harrington,24
whatsnew,24
fpam_,24
zakiyyah.mcclure,24
c..kenne,24
timothy.ray,24
sarah.mcconnell,24
joyce.dorsey,24
john.enerson,24
robert.kilmer,24
mariella.mahan,24
cbciiivent,24
the_economist-politics-admin,24
jody.crook,24
daveike,24
cpa,24
morel,24
eric.linder,24
lists,24
craigc,24
kbeniga,24
fgetman,24
rykomai,24
monica.lande,24
starwood,24
dbrock,24
medleyb,24
katrina.burton,24
maria.garza,24
keith.irani,24
suzanne.christiansen,24
ena.relations,24
billy.dorsey,24
michael.morris,24
doug.wood,24
cmiller,24
andy.pace,24
yyaish,24
anthony.dayao,24
riddles,24
bgibson50606,24
kathryn.jenkinson,24
ann.hill,24
bob.ambrocik,23
ken.choyce,23
amy.clemons,23
laura.valencia,23
george.hope,23
nelson.neale,23
liz.mendiola,23
charles.ward,23
pam.butler,23
arfsten,23
bobbie.power,23
christy.lobusch,23
maribel.monterrey,23
dcagle,23
michael.roan,23
diane.cook,23
martin.lin,23
laurel.bolt,23
laine.lobban,23
stacey.wales,23
drusso,23
gary.stadler,23
julia.white,23
hal.mckinney,23
robert.george,23
jackson.logan,23
kathy.dodgen,23
frank.de,23
eddie.zhang,23
donald.lassere,23
scott.pleus,23
craig_vinson,23
imelda.trevino,23
j.slechta,23
lane.capron,23
storage,23
jinbaek,23
announce-list,23
monica.l.brown,23
beau,23
businessweek_online,23
aneela.charania,23
jmalisz,23
rcavanagh,23
heidi.withers,23
margie.nguyen,23
g..barkowsky,23
julia.chin,23
elsa.villarreal,23
joe.connor,23
brian.gore,23
drothrock,23
rubena.buerger,23
sheri.a.righi,23
george.grant,23
ttt,23
tom.wilbeck,23
ed.iii,23
adriane.schultea,23
edward.brady,23
paul.lebeau,23
bthoskins,23
jeff.richter,22
izioautoemail,22
trena.mcfarland,22
savebig,22
jeff.donahue,22
regina.blackshear,22
carolyn.green,22
owner-f99evmba,22
dennis.alters,22
counciloftheamericas,22
vanessa.schulte,22
h..lewis,22
lucky,22
kurt.lindahl,22
courtney_abernathy,22
portfoliomailer,22
neil.stein,22
james.bouillion,22
steven_t_sweet,22
bhitschel,22
raul.rizo-patron,22
jamie.ginsberg,22
billy.braddock,22
ryan.williams,22
customers,22
steven.curlee,22
event,22
hillh,22
eblastoff,22
productreview,22
jeff.mcclellan,22
kpeterso,22
scott.tanner,22
tracy.cummins,22
l..wells,22
weekend,22
kelly,22
pbristow,22
asem.atta,22
lisa.costello,22
francisco.leite,22
charlotte.banks,22
lipsen,22
gloria.solis,22
lori.pinder,22
sarita.garza,22
mary.darveaux,22
tonai.lehr,22
john.sturn,22
ora.cross,22
mcausholli,22
awe,22
steve.kleb,22
bobbi.kilburn,22
jblackwell,22
jaime.alatorre,22
gwendolyn.gray,22
tracy.greene,22
deanrogers,22
george.huan,22
joc_online,22
carol_benter,22
trey.cash,22
juan.padron,22
btowbin,22
john.nowlan,22
dwight.beach,22
william.nealy,22
dcongel,22
keith.considine,22
qkerr,22
laurie.knight,22
kristin.albrecht,22
willie.harrell,22
karen.brostad,22
paul.goddard,22
d..hare,21
nancy.callans,21
cweldon,21
sawestenberg,21
surfn.go,21
legalonline-compliance,21
pkdaigle,21
marianne.castano,21
j..edison,21
carries,21
l..hernandez,21
contact,21
susan.harrison,21
j.nesmith,21
david.shine,21
gillian.johnson,21
herbert_molina,21
hherzog,21
e.bulletin,21
eric.faucheaux,21
jan.cobden,21
pmeringolo,21
mike.riedel,21
michael.alexander,21
scott,21
smester,21
mike.dahlke,21
ben.pacewic,21
connie.sutton,21
billy.dixon,21
leonard,21
jose.favela,21
thejulles,21
kevin.brady,21
barbara.sain,21
mark.frevert,21
larry.lawyer,21
ecthou-domweb1,21
benjamin.parsons,21
vwolf,21
monica.clay,21
reporting,21
legal.2,21
angie.collins,21
lucy.marshall,21
samchawk,21
gary.kenagy,21
craig.young,21
dailyquote,21
book-news,21
hosman,21
alert,21
bilal.bajwa,21
arnold.eisenstein,21
duong.luu,21
michelle.vitrella,21
john.kiani-aslani,21
brad.jones,21
bert.hernandez,21
jennifer_lamprecht,21
dheineke,21
sheri.luong,21
jared.kaiser,21
bcragg,21
scscommodities,21
kevin.sweeney,21
kyle_etter,21
alan.larsen,21
beth.perlman,21
rewards_newsletter,21
im-urlaub,21
amy.spoede,21
valuemail,21
bryan.kimzey,21
courtnie.parker,21
dale.surbey,21
terrie.wheeler,21
amy.smith,21
list,21
adarsh.vakharia,21
peter.weidler,21
novellnetware,21
marc.eichmann,21
hayden,21
kohn.roger,21
columbiahouse_music,21
sharon.solon,20
simon.shih,20
berk,20
bruce.s.grant,20
janet.moore,20
clarissa.garcia,20
matt.motley,20
sexxxmail,20
andrew.cornfield,20
magdelena.cruz,20
dana,20
steve.kirk,20
cabbie,20
c..bland,20
teiglandl,20
jcharlton,20
michele.raque,20
groyer,20
allan.sommer,20
drew.ries,20
jimboman,20
martin,20
chairman.ews,20
jjcardiff,20
dschultz,20
opt-in,20
gayle,20
tjfarmer,20
jdent,20
cris.sherman,20
vtapia,20
don.hammond,20
redenvelope,20
hsmith3,20
becky.tlucek,20
lorie.leigh,20
kb,20
capcon,20
sarah.zarkowsky,20
jhh1,20
jesus.guerra,20
willis.philip,20
barbette_watts,20
chris.edmonds,20
steve.swain,20
jennifer-gillaspie,20
claudia.clark,20
dawn.derr,20
anchordesk_daily,20
tim.o'rourke,20
robert.gerry,20
robyn.zivic,20
teresa.callahan,20
listserv,20
beth.jenkins,20
marci.mansfield,20
security-bugpatch,20
michelle.lawless,20
jls,20
elizabeth.webb,20
horton,20
jons,20
suresh.raghavan,20
gary.bryan,20
creddick,20
buckley,20
mark.courtney,20
carin.nersesian,20
djtheroux,20
gary.w.lamphier,20
stouchstone,20
specs,20
sgreenberg,20
fnamjou,20
kathleen.magruder,20
alex.saldana,20
karla.feldman,20
owner-alumnijobs,20
e-mail.center,20
patricia.cini,20
michel.nelson,20
clay.harris,20
ernie,20
theresa.villeggiante,20
lhazzard,20
hcameron,20
theresa.zucha,20
traci.warner,20
bruce.garner,20
mercy.gil,20
ada,20
hao,20
russell.dyk,20
ayueh,20
earl.chanley,20
jim.meyn,20
dan.dorland,20
audrey.o'neil,20
annas,20
jennifer.bagwell,20
kean.philip,20
d.alexander,20
rakhi.israni,20
gacox,20
rebecca.quenet,20
sharperimageoffers,20
darin.talley,20
loretta.brooks,19
richard.pinion,19
caboom,19
suew2,19
orderwatch,19
macmilli,19
theweatherchannel,19
brian.schwertner,19
mlenhart,19
charlene.richmond,19
tom.delaney,19
dorothy.dalton,19
chad.starnes,19
trainingorders,19
chealey,19
lynemartin,19
mike.haney,19
grsinc,19
kitchen,19
shari_stack,19
maxine.levingston,19
wppoliticsdaily,19
lyris,19
david.haug,19
eua,19
kcarter,19
rpearson,19
paul.thomas,19
michael.moran,19
sanjeev.khanna,19
nina.garcia,19
ross.mesquita,19
carol.coats,19
gordon.mckillop,19
exec.jones,19
bruce_kohrs,19
helpdesk,19
charlesshen8,19
kelly.lombardi,19
jennifer.denny,19
mawhitt,19
mshabits,19
tom.hopwood,19
cschwartz_vitoltvl,19
mediatrec,19
marilene.listrom,19
pamela.chambers,19
michael.garred,19
brooklyn.couch,19
ragan.bond,19
larry.izzo,19
kevin.jolly,19
notifications.isc,19
julie.pechersky,19
showtimes,19
kelli.little,19
ruth.jensen,19
clara.carrington,19
register,19
love,19
teresa.wright,19
hai.chen,19
dolores.muzzy,19
patricia_cuero,19
enron.gss,19
josephtambornino,19
jay.blaine,19
amy,19
pppcmail,19
owner-peaker,19
questions,19
l..gay,19
mbc.10,19
jpetriello,19
fzerilli,19
tony.harris,19
bob.carter,19
chaundra.woods,19
brenda.flores-cuellar,19
elizabeth.tilney,19
ken.lewchuk,19
ksherwood,18
melissa.graves,18
edgroup,18
denny,18
eric,18
values,18
walsh,18
robert.benningfield,18
paul.finken,18
angel.flight.south.central.pilots.list,18
osman.sezgen,18
chris_strickland,18
ted.evans,18
melissa.rodriguez,18
miguel.garcia,18
reactions,18
kristiwallis,18
rstephens,18
ect.admin,18
christina.finelli,18
dkdavis,18
michael.schilmoeller,18
1.11176403.-2,18
lfastow,18
tgross,18
brian.schaffer,18
kassandra.banks,18
kedson,18
gregory.porter,18
flycheap,18
les.webber,18
ken.rice,18
rrussell,18
cindy.buckley,18
jeff.shields,18
raimund.grube,18
donna.vaughn,18
christianquote-html,18
project.gem,18
karen.cordova,18
eddy.daniels,18
tom.halliburton,18
harrisc,18
jsmith,18
jonesday,18
bruce.sukaly,18
nadine.costanzo,18
linda.bryan,18
adam.umanoff,18
kdestep,18
irismmack,18
acedirect,18
jennifer.k.dickinson,18
bryan.sifert,18
jeb.ligums,18
ken.loch,18
listmanager,18
bounce-ejournal-255481,18
gkansagor,18
chriscobb,18
xochitl-alexis.velasco,18
nbartlo,18
gus.perez,18
jones,18
cleo_center,18
mcunningham,18
al.herrmann,18
cheryl,18
darren.maloney,18
valerie.dewille,18
russell.murrell,18
chris.sonneborn,18
judy.dyer,18
alamonsoff,18
duggar,18
herndon,18
tdeboer,18
winston.goodbody,18
drew.tingleaf,18
ednemec,18
egillaspie,18
john.novak,18
tina.valadez,18
dan.junek,18
peter.makkai,18
norman.levine,18
bhutt,18
resources,18
chairman.ees,18
yan.wang,18
utiliconnews.au,18
james.grace,18
pamela.carter,18
emmye,18
enronsportsbook,18
cristina.zavala,18
mukesh_bajaj,18
linda.guinn,18
ranabir.dutt,18
enron.com,18
kerb,18
linda.wehring,18
jackie.gentle,18
ronr,18
g7pwc3,18
kate.joslyn,18
ccarver,18
jackie.morgan,18
gjb2,18
edith-kelly,18
moazzam.khoja,18
walt.zimmerman,18
bswanstrom,18
isc.registrar,18
yvan.chaxel,18
wade.cline,18
piratebounty,18
jtobin,18
muleman1,18
terry.sanvido,18
gbrandon,18
carlos.giron,18
sneal4,18
kathryn.corbally,18
shop,18
peter,18
fabian.lipp,18
richard.amabile,17
wade.price,17
beth,17
flyfree,17
dryan1,17
